accession	fonctionnelle	taille	reference
AT1TE03870	FALSE	34	.
AT1TE53835	FALSE	56	.
AT1TE69715	FALSE	29	.
AT1TE70170	FALSE	77	.
AT1TE64230	FALSE	35	.
AT1TE73870	FALSE	78	.
AT1TE72840	FALSE	78	.
AT1TE34510	FALSE	76	.
AT1TE56095	FALSE	80	.
AT1TE52545	FALSE	80	.
AT1TE86370	FALSE	82	.
AT1TE86380	FALSE	86	.
AT1TE51060	FALSE	35	.
AT1TE23515	FALSE	79	.
AT1TE53165	FALSE	86	.
AT1TE71760	FALSE	23	.
AT1TE51455	FALSE	26	.
AT1TE38520	FALSE	75	.
AT1TE63780	FALSE	83	.
AT1TE40235	FALSE	83	.
AT1TE47250	FALSE	70	.
AT1TE56580	FALSE	34	.
AT1TE62630	FALSE	20	.
AT1TE27685	FALSE	85	.
AT1TE56725	FALSE	83	.
AT1TE43970	FALSE	72	.
AT1TE23950	FALSE	83	.
AT1TE47470	FALSE	70	.
AT1TE55630	FALSE	2009	.
AT1TE43435	FALSE	86	.
AT1TE74985	FALSE	84	.
AT1TE64660	FALSE	86	.
AT1TE45940	FALSE	86	.
AT1TE68940	FALSE	85	.
AT1TE92160	FALSE	419	.
AT1TE52270	FALSE	84	.
AT1TE61650	FALSE	39	.
AT1TE79255	FALSE	86	.
AT1TE14655	FALSE	84	.
AT1TE73405	FALSE	84	.
AT1TE28510	FALSE	86	.
AT1TE45020	FALSE	8522	.
AT1TE28460	FALSE	86	.
AT1TE28330	FALSE	86	.
AT1TE67860	FALSE	84	.
AT1TE28405	FALSE	86	.
AT1TE46145	FALSE	97	.
AT1TE47670	FALSE	70	.
AT1TE42320	FALSE	85	.
AT1TE71270	FALSE	52	.
AT1TE56680	FALSE	63	.
AT1TE50200	FALSE	80	.
AT1TE54040	FALSE	41	.
AT1TE52465	FALSE	81	.
AT1TE79120	FALSE	82	.
AT1TE30380	FALSE	82	.
AT1TE34040	FALSE	82	.
AT1TE42405	FALSE	80	.
AT1TE81400	FALSE	82	.
AT1TE36540	FALSE	80	.
AT1TE42375	FALSE	81	.
AT1TE73415	FALSE	80	.
AT1TE62860	FALSE	80	.
AT1TE50980	FALSE	82	.
AT1TE65275	FALSE	80	.
AT1TE36555	FALSE	75	.
AT1TE51445	FALSE	77	.
AT1TE18740	FALSE	81	.
AT1TE46015	FALSE	82	.
AT1TE86180	FALSE	84	.
AT1TE02075	FALSE	2004	.
AT1TE52670	FALSE	82	.
AT1TE71370	FALSE	82	.
AT1TE52935	FALSE	84	.
AT1TE55210	FALSE	84	.
AT1TE54840	FALSE	82	.
AT1TE56635	FALSE	55	.
AT1TE74080	FALSE	32	.
AT1TE55875	FALSE	81	.
AT1TE37480	FALSE	83	.
AT1TE54755	FALSE	81	.
AT1TE70120	FALSE	83	.
AT1TE12440	FALSE	23	.
AT1TE54140	FALSE	35	.
AT1TE79340	FALSE	97	.
AT1TE47090	FALSE	97	.
AT1TE90230	FALSE	99	.
AT1TE14820	FALSE	112	.
AT1TE54595	FALSE	114	.
AT1TE69525	FALSE	112	.
AT1TE21580	FALSE	113	.
AT1TE82490	FALSE	113	.
AT1TE68765	FALSE	54	.
AT1TE46975	FALSE	115	.
AT1TE52600	FALSE	114	.
AT1TE29430	FALSE	112	.
AT1TE33060	FALSE	114	.
AT1TE21715	FALSE	114	.
AT1TE14590	FALSE	112	.
AT1TE53505	FALSE	114	.
AT1TE51840	FALSE	648	.
AT1TE08710	FALSE	114	.
AT1TE43520	FALSE	45	.
AT1TE41845	FALSE	113	.
AT1TE44190	FALSE	115	.
AT1TE36600	FALSE	30	.
AT1TE66860	FALSE	2109	.
AT1TE50260	FALSE	2107	.
AT1TE14320	FALSE	115	.
AT1TE48720	FALSE	2108	.
AT1TE39920	FALSE	116	.
AT1TE41620	FALSE	114	.
AT1TE25860	FALSE	116	.
AT1TE59730	FALSE	73	.
AT1TE37730	FALSE	58	.
AT1TE33750	FALSE	115	.
AT1TE40370	FALSE	52	.
AT1TE53270	FALSE	148	.
AT1TE81910	FALSE	113	.
AT1TE42645	FALSE	39	.
AT1TE81865	FALSE	115	.
AT1TE87480	FALSE	113	.
AT1TE52305	FALSE	111	.
AT1TE56995	FALSE	113	.
AT1TE45225	FALSE	110	.
AT1TE86025	FALSE	110	.
AT1TE81780	FALSE	73	.
AT1TE80715	FALSE	110	.
AT1TE42455	FALSE	47	.
AT1TE55865	FALSE	112	.
AT1TE99450	FALSE	112	.
AT1TE51465	FALSE	2093	.
AT1TE51355	FALSE	109	.
AT1TE66240	FALSE	109	.
AT1TE43870	FALSE	111	.
AT1TE39630	FALSE	112	.
AT1TE34035	FALSE	111	.
AT1TE61290	FALSE	111	.
AT1TE54260	FALSE	109	.
AT1TE76525	FALSE	37	.
AT1TE93500	FALSE	60	.
AT1TE15180	FALSE	112	.
AT1TE53410	FALSE	112	.
AT1TE33900	FALSE	81	.
AT1TE07155	FALSE	113	.
AT1TE67135	FALSE	111	.
AT1TE87045	FALSE	111	.
AT1TE59760	FALSE	113	.
AT1TE39340	FALSE	111	.
AT1TE54790	FALSE	108	.
AT1TE55935	FALSE	84	.
AT1TE55600	FALSE	113	.
AT1TE51660	FALSE	112	.
AT1TE62790	FALSE	110	.
AT1TE78495	FALSE	110	.
AT1TE23550	FALSE	113	.
AT1TE50765	FALSE	2095	.
AT1TE26280	FALSE	24	.
AT1TE77810	FALSE	113	.
AT1TE56630	FALSE	74	.
AT1TE45650	FALSE	113	.
AT1TE29370	FALSE	117	.
AT1TE54465	FALSE	120	.
AT1TE85100	FALSE	117	.
AT1TE50115	FALSE	2124	.
AT1TE35830	FALSE	108	.
AT1TE31790	FALSE	119	.
AT1TE87540	FALSE	118	.
AT1TE34050	FALSE	29	.
AT1TE35635	FALSE	120	.
AT1TE43260	FALSE	118	.
AT1TE94400	FALSE	120	.
AT1TE62130	FALSE	118	.
AT1TE46945	FALSE	119	.
AT1TE58200	FALSE	118	.
AT1TE91745	FALSE	120	.
AT1TE50560	FALSE	2124	.
AT1TE50960	FALSE	118	.
AT1TE46125	FALSE	74	.
AT1TE25265	FALSE	50	.
AT1TE40460	FALSE	121	.
AT1TE72925	FALSE	120	.
AT1TE35025	FALSE	26	.
AT1TE63610	FALSE	2127	.
AT1TE56300	FALSE	2126	.
AT1TE32340	FALSE	122	.
AT1TE80520	FALSE	113	.
AT1TE42070	FALSE	122	.
AT1TE56750	FALSE	122	.
AT1TE56760	FALSE	122	.
AT1TE20115	FALSE	23	.
AT1TE38995	FALSE	122	.
AT1TE46175	FALSE	52	.
AT1TE62995	FALSE	120	.
AT1TE61495	FALSE	122	.
AT1TE58715	FALSE	99	.
AT1TE80025	FALSE	120	.
AT1TE69780	FALSE	109	.
AT1TE73990	FALSE	120	.
AT1TE41755	FALSE	118	.
AT1TE43270	FALSE	116	.
AT1TE41235	FALSE	118	.
AT1TE37540	FALSE	116	.
AT1TE31500	FALSE	118	.
AT1TE30230	FALSE	118	.
AT1TE57275	FALSE	66	.
AT1TE60650	FALSE	116	.
AT1TE27365	FALSE	116	.
AT1TE55165	FALSE	27	.
AT1TE71535	FALSE	115	.
AT1TE05580	FALSE	90	.
AT1TE79250	FALSE	116	.
AT1TE56910	FALSE	115	.
AT1TE36565	FALSE	116	.
AT1TE20080	FALSE	116	.
AT1TE65505	FALSE	117	.
AT1TE36505	FALSE	2118	.
AT1TE76045	FALSE	116	.
AT1TE57570	FALSE	118	.
AT1TE37700	FALSE	117	.
AT1TE63230	FALSE	76	.
AT1TE38835	FALSE	2119	.
AT1TE33200	FALSE	119	.
AT1TE06730	FALSE	117	.
AT1TE44150	FALSE	117	.
AT1TE52315	FALSE	119	.
AT1TE14640	FALSE	119	.
AT1TE29460	FALSE	117	.
AT1TE51130	FALSE	39	.
AT1TE84320	FALSE	118	.
AT1TE73680	FALSE	116	.
AT1TE69995	FALSE	77	.
AT1TE62190	FALSE	117	.
AT1TE70620	FALSE	119	.
AT1TE62615	FALSE	67	.
AT1TE46995	FALSE	169	.
AT1TE86450	FALSE	111	.
AT1TE45900	FALSE	111	.
AT1TE36290	FALSE	103	.
AT1TE45195	FALSE	47	.
AT1TE43485	FALSE	103	.
AT1TE37345	FALSE	103	.
AT1TE55720	FALSE	104	.
AT1TE57890	FALSE	103	.
AT1TE50020	FALSE	2066	.
AT1TE61575	FALSE	69	.
AT1TE70815	FALSE	100	.
AT1TE53155	FALSE	41	.
AT1TE44830	FALSE	102	.
AT1TE94830	FALSE	102	.
AT1TE84845	FALSE	26	.
AT1TE81615	FALSE	102	.
AT1TE53680	FALSE	101	.
AT1TE26725	FALSE	51	.
AT1TE54145	FALSE	104	.
AT1TE44645	FALSE	102	.
AT1TE57615	FALSE	67	.
AT1TE67410	FALSE	102	.
AT1TE82090	FALSE	102	.
AT1TE70745	FALSE	102	.
AT1TE91140	FALSE	66	.
AT1TE58640	FALSE	104	.
AT1TE78160	FALSE	104	.
AT1TE50605	FALSE	102	.
AT1TE47615	FALSE	104	.
AT1TE40110	FALSE	101	.
AT1TE80940	FALSE	70	.
AT1TE55260	FALSE	102	.
AT1TE34890	FALSE	104	.
AT1TE44710	FALSE	104	.
AT1TE35730	FALSE	102	.
AT1TE49370	FALSE	2066	.
AT1TE14020	FALSE	102	.
AT1TE94490	FALSE	100	.
AT1TE58295	FALSE	102	.
AT1TE52380	FALSE	99	.
AT1TE70140	FALSE	99	.
AT1TE45215	FALSE	92	.
AT1TE39385	FALSE	100	.
AT1TE56980	FALSE	100	.
AT1TE57980	FALSE	99	.
AT1TE59970	FALSE	99	.
AT1TE38255	FALSE	97	.
AT1TE53875	FALSE	99	.
AT1TE32450	FALSE	72	.
AT1TE20170	FALSE	99	.
AT1TE50870	FALSE	100	.
AT1TE08670	FALSE	99	.
AT1TE12285	FALSE	99	.
AT1TE56115	FALSE	99	.
AT1TE14645	FALSE	97	.
AT1TE43515	FALSE	98	.
AT1TE49750	FALSE	100	.
AT1TE88930	FALSE	100	.
AT1TE87190	FALSE	101	.
AT1TE40940	FALSE	2061	.
AT1TE48035	FALSE	8566	.
AT1TE81360	FALSE	99	.
AT1TE38440	FALSE	102	.
AT1TE36700	FALSE	101	.
AT1TE03780	FALSE	101	.
AT1TE46660	FALSE	2062	.
AT1TE50975	FALSE	2058	.
AT1TE13970	FALSE	100	.
AT1TE56585	FALSE	2058	.
AT1TE26380	FALSE	98	.
AT1TE42910	FALSE	100	.
AT1TE51345	FALSE	98	.
AT1TE46440	FALSE	98	.
AT1TE30850	FALSE	100	.
AT1TE43300	FALSE	35	.
AT1TE31770	FALSE	297	.
AT1TE42065	FALSE	67	.
AT1TE87455	FALSE	107	.
AT1TE41450	FALSE	107	.
AT1TE78725	FALSE	107	.
AT1TE35110	FALSE	25	.
AT1TE43165	FALSE	109	.
AT1TE74600	FALSE	109	.
AT1TE98920	FALSE	1863	.
AT1TE97385	FALSE	78	.
AT1TE27670	FALSE	107	.
AT1TE22110	FALSE	108	.
AT1TE54425	FALSE	106	.
AT1TE42475	FALSE	107	.
AT1TE96960	FALSE	106	.
AT1TE20325	FALSE	107	.
AT1TE33925	FALSE	109	.
AT1TE49885	FALSE	2084	.
AT1TE37340	FALSE	108	.
AT1TE78415	FALSE	107	.
AT1TE45400	FALSE	109	.
AT1TE55745	FALSE	25	.
AT1TE53190	FALSE	110	.
AT1TE45360	FALSE	2089	.
AT1TE35605	FALSE	111	.
AT1TE60720	FALSE	67	.
AT1TE71355	FALSE	108	.
AT1TE72790	FALSE	108	.
AT1TE14750	FALSE	110	.
AT1TE74620	FALSE	108	.
AT1TE12710	FALSE	23	.
AT1TE72320	FALSE	60	.
AT1TE57010	FALSE	107	.
AT1TE60815	FALSE	108	.
AT1TE40710	FALSE	108	.
AT1TE87360	FALSE	33	.
AT1TE46040	FALSE	50	.
AT1TE44480	FALSE	20	.
AT1TE62295	FALSE	33	.
AT1TE31860	FALSE	108	.
AT1TE76745	FALSE	106	.
AT1TE30105	FALSE	104	.
AT1TE74280	FALSE	104	.
AT1TE55930	FALSE	22	.
AT1TE54305	FALSE	104	.
AT1TE81815	FALSE	104	.
AT1TE26125	FALSE	106	.
AT1TE67495	FALSE	2076	.
AT1TE19640	FALSE	106	.
AT1TE42040	FALSE	105	.
AT1TE47400	FALSE	105	.
AT1TE69610	FALSE	102	.
AT1TE47180	FALSE	105	.
AT1TE35850	FALSE	106	.
AT1TE26670	FALSE	99	.
AT1TE92320	FALSE	105	.
AT1TE54490	FALSE	54	.
AT1TE46545	FALSE	106	.
AT1TE14755	FALSE	21	.
AT1TE71610	FALSE	105	.
AT1TE45950	FALSE	105	.
AT1TE53370	FALSE	2050	.
AT1TE42215	FALSE	108	.
AT1TE41950	FALSE	108	.
AT1TE90980	FALSE	107	.
AT1TE52100	FALSE	96	.
AT1TE54660	FALSE	107	.
AT1TE43855	FALSE	82	.
AT1TE56075	FALSE	107	.
AT1TE53200	FALSE	90	.
AT1TE82685	FALSE	85	.
AT1TE86385	FALSE	105	.
AT1TE42890	FALSE	8602	.
AT1TE44405	FALSE	105	.
AT1TE81055	FALSE	107	.
AT1TE76910	FALSE	39	.
AT1TE57085	FALSE	52	.
AT1TE97600	FALSE	129	.
AT1TE40985	FALSE	247	.
AT1TE40950	FALSE	245	.
AT1TE59470	FALSE	249	.
AT1TE29995	FALSE	239	.
AT1TE49985	FALSE	34	.
AT1TE74085	FALSE	2547	.
AT1TE27190	FALSE	250	.
AT1TE54270	FALSE	247	.
AT1TE30170	FALSE	249	.
AT1TE43600	FALSE	64	.
AT1TE71470	FALSE	119	.
AT1TE69465	FALSE	248	.
AT1TE29425	FALSE	246	.
AT1TE79765	FALSE	248	.
AT1TE05170	FALSE	249	.
AT1TE65880	FALSE	248	.
AT1TE54915	FALSE	250	.
AT1TE52995	FALSE	248	.
AT1TE97410	FALSE	250	.
AT1TE62480	FALSE	252	.
AT1TE69820	FALSE	108	.
AT1TE62885	FALSE	252	.
AT1TE23830	FALSE	253	.
AT1TE36100	FALSE	250	.
AT1TE31980	FALSE	250	.
AT1TE44590	FALSE	250	.
AT1TE48750	FALSE	2550	.
AT1TE50965	FALSE	207	.
AT1TE40010	FALSE	251	.
AT1TE85340	FALSE	87	.
AT1TE88020	FALSE	251	.
AT1TE62290	FALSE	73	.
AT1TE06220	FALSE	249	.
AT1TE48895	FALSE	249	.
AT1TE45990	FALSE	247	.
AT1TE71745	FALSE	245	.
AT1TE64755	FALSE	247	.
AT1TE77515	FALSE	190	.
AT1TE69070	FALSE	243	.
AT1TE44095	FALSE	108	.
AT1TE39965	FALSE	163	.
AT1TE36575	FALSE	245	.
AT1TE57655	FALSE	2531	.
AT1TE18380	FALSE	67	.
AT1TE47215	FALSE	241	.
AT1TE47435	FALSE	241	.
AT1TE41345	FALSE	9469	.
AT1TE31385	FALSE	246	.
AT1TE47635	FALSE	245	.
AT1TE27060	FALSE	242	.
AT1TE58060	FALSE	244	.
AT1TE54580	FALSE	242	.
AT1TE94070	FALSE	242	.
AT1TE57155	FALSE	251	.
AT1TE26740	FALSE	192	.
AT1TE82100	FALSE	244	.
AT1TE41365	FALSE	247	.
AT1TE40630	FALSE	247	.
AT1TE56045	FALSE	247	.
AT1TE53760	FALSE	245	.
AT1TE87870	FALSE	247	.
AT1TE55425	FALSE	247	.
AT1TE55620	FALSE	172	.
AT1TE42640	FALSE	71	.
AT1TE45180	FALSE	837	.
AT1TE51745	FALSE	2538	.
AT1TE42025	FALSE	244	.
AT1TE14340	FALSE	196	.
AT1TE82480	FALSE	244	.
AT1TE85070	FALSE	84	.
AT1TE74970	FALSE	244	.
AT1TE82870	FALSE	246	.
AT1TE68310	FALSE	2530	.
AT1TE55175	FALSE	133	.
AT1TE15510	FALSE	2564	.
AT1TE79660	FALSE	257	.
AT1TE40090	FALSE	2578	.
AT1TE78550	FALSE	258	.
AT1TE10610	FALSE	258	.
AT1TE19290	FALSE	258	.
AT1TE12800	FALSE	194	.
AT1TE16010	FALSE	260	.
AT1TE32455	FALSE	257	.
AT1TE32620	FALSE	256	.
AT1TE91520	FALSE	81	.
AT1TE55960	FALSE	258	.
AT1TE51350	FALSE	258	.
AT1TE88540	FALSE	258	.
AT1TE43345	FALSE	138	.
AT1TE59130	FALSE	259	.
AT1TE56030	FALSE	260	.
AT1TE53555	FALSE	258	.
AT1TE29500	FALSE	258	.
AT1TE66575	FALSE	261	.
AT1TE39885	FALSE	260	.
AT1TE37720	FALSE	260	.
AT1TE05700	FALSE	262	.
AT1TE48745	FALSE	9593	.
AT1TE63880	FALSE	261	.
AT1TE29650	FALSE	87	.
AT1TE47160	FALSE	253	.
AT1TE47380	FALSE	253	.
AT1TE50295	FALSE	260	.
AT1TE76770	FALSE	55	.
AT1TE58405	FALSE	258	.
AT1TE73180	FALSE	233	.
AT1TE69900	FALSE	258	.
AT1TE44700	FALSE	243	.
AT1TE55050	FALSE	258	.
AT1TE81365	FALSE	255	.
AT1TE54035	FALSE	257	.
AT1TE41300	FALSE	255	.
AT1TE30360	FALSE	253	.
AT1TE59820	FALSE	256	.
AT1TE58885	FALSE	181	.
AT1TE53335	FALSE	130	.
AT1TE51470	FALSE	236	.
AT1TE31000	FALSE	254	.
AT1TE37520	FALSE	252	.
AT1TE52870	FALSE	2505	.
AT1TE41610	FALSE	252	.
AT1TE15370	FALSE	251	.
AT1TE71415	FALSE	251	.
AT1TE43470	FALSE	255	.
AT1TE51135	FALSE	254	.
AT1TE67750	FALSE	252	.
AT1TE43360	FALSE	254	.
AT1TE91805	FALSE	254	.
AT1TE40520	FALSE	253	.
AT1TE65930	FALSE	253	.
AT1TE23395	FALSE	255	.
AT1TE53635	FALSE	9558	.
AT1TE77500	FALSE	254	.
AT1TE62305	FALSE	256	.
AT1TE46590	FALSE	254	.
AT1TE62870	FALSE	117	.
AT1TE01810	FALSE	256	.
AT1TE67475	FALSE	256	.
AT1TE44465	FALSE	160	.
AT1TE50010	FALSE	254	.
AT1TE53205	FALSE	201	.
AT1TE37545	FALSE	254	.
AT1TE64060	FALSE	118	.
AT1TE81880	FALSE	254	.
AT1TE28640	FALSE	256	.
AT1TE91790	FALSE	256	.
AT1TE61140	FALSE	237	.
AT1TE80595	FALSE	244	.
AT1TE38250	FALSE	242	.
AT1TE50155	FALSE	242	.
AT1TE95230	FALSE	233	.
AT1TE63615	FALSE	233	.
AT1TE57760	FALSE	34	.
AT1TE52320	FALSE	234	.
AT1TE46400	FALSE	91	.
AT1TE71210	FALSE	231	.
AT1TE36580	FALSE	167	.
AT1TE73940	FALSE	231	.
AT1TE77630	FALSE	233	.
AT1TE19910	FALSE	2496	.
AT1TE50670	FALSE	231	.
AT1TE49670	FALSE	233	.
AT1TE75170	FALSE	233	.
AT1TE37895	FALSE	33	.
AT1TE14210	FALSE	231	.
AT1TE64445	FALSE	2501	.
AT1TE51825	FALSE	2502	.
AT1TE44530	FALSE	234	.
AT1TE51550	FALSE	200	.
AT1TE45885	FALSE	234	.
AT1TE07625	FALSE	234	.
AT1TE71275	FALSE	234	.
AT1TE37045	FALSE	35	.
AT1TE52730	FALSE	234	.
AT1TE74385	FALSE	234	.
AT1TE87975	FALSE	93	.
AT1TE57755	FALSE	233	.
AT1TE17410	FALSE	232	.
AT1TE58490	FALSE	234	.
AT1TE51125	FALSE	2495	.
AT1TE57670	FALSE	232	.
AT1TE69470	FALSE	234	.
AT1TE50225	FALSE	233	.
AT1TE51790	FALSE	232	.
AT1TE90520	FALSE	232	.
AT1TE70530	FALSE	230	.
AT1TE71765	FALSE	228	.
AT1TE52915	FALSE	230	.
AT1TE43980	FALSE	98	.
AT1TE37290	FALSE	230	.
AT1TE72410	FALSE	228	.
AT1TE67150	FALSE	228	.
AT1TE62220	FALSE	2487	.
AT1TE60925	FALSE	230	.
AT1TE80470	FALSE	232	.
AT1TE39370	FALSE	228	.
AT1TE37245	FALSE	86	.
AT1TE70590	FALSE	227	.
AT1TE67900	FALSE	228	.
AT1TE35290	FALSE	227	.
AT1TE20050	FALSE	158	.
AT1TE46000	FALSE	227	.
AT1TE38035	FALSE	2485	.
AT1TE36710	FALSE	234	.
AT1TE44825	FALSE	2489	.
AT1TE37680	FALSE	230	.
AT1TE42220	FALSE	232	.
AT1TE71465	FALSE	232	.
AT1TE53675	FALSE	230	.
AT1TE37215	FALSE	2497	.
AT1TE63885	FALSE	230	.
AT1TE41470	FALSE	231	.
AT1TE50090	FALSE	229	.
AT1TE58265	FALSE	57	.
AT1TE48225	FALSE	2492	.
AT1TE35535	FALSE	230	.
AT1TE21360	FALSE	230	.
AT1TE51615	FALSE	9366	.
AT1TE10600	FALSE	228	.
AT1TE68210	FALSE	232	.
AT1TE60920	FALSE	229	.
AT1TE59910	FALSE	228	.
AT1TE48885	FALSE	234	.
AT1TE45015	FALSE	188	.
AT1TE52265	FALSE	235	.
AT1TE87340	FALSE	241	.
AT1TE68335	FALSE	239	.
AT1TE51590	FALSE	242	.
AT1TE50505	FALSE	240	.
AT1TE50030	FALSE	240	.
AT1TE30245	FALSE	135	.
AT1TE77220	FALSE	21	.
AT1TE81725	FALSE	239	.
AT1TE41390	FALSE	239	.
AT1TE49790	FALSE	238	.
AT1TE68365	FALSE	240	.
AT1TE49395	FALSE	214	.
AT1TE76400	FALSE	231	.
AT1TE50730	FALSE	239	.
AT1TE15505	FALSE	114	.
AT1TE31700	FALSE	241	.
AT1TE84065	FALSE	169	.
AT1TE43610	FALSE	240	.
AT1TE42585	FALSE	240	.
AT1TE54160	FALSE	241	.
AT1TE40960	FALSE	241	.
AT1TE53255	FALSE	102	.
AT1TE49795	FALSE	234	.
AT1TE50160	FALSE	242	.
AT1TE02070	FALSE	230	.
AT1TE51025	FALSE	89	.
AT1TE62905	FALSE	241	.
AT1TE77410	FALSE	243	.
AT1TE61470	FALSE	67	.
AT1TE52460	FALSE	240	.
AT1TE44925	FALSE	240	.
AT1TE49425	FALSE	2527	.
AT1TE38330	FALSE	243	.
AT1TE91735	FALSE	243	.
AT1TE42510	FALSE	199	.
AT1TE44815	FALSE	29	.
AT1TE52285	FALSE	238	.
AT1TE59515	FALSE	164	.
AT1TE31945	FALSE	236	.
AT1TE80725	FALSE	236	.
AT1TE04830	FALSE	239	.
AT1TE48775	FALSE	9443	.
AT1TE55900	FALSE	239	.
AT1TE72505	FALSE	236	.
AT1TE28390	FALSE	236	.
AT1TE32100	FALSE	57	.
AT1TE51475	FALSE	2512	.
AT1TE73485	FALSE	237	.
AT1TE64455	FALSE	185	.
AT1TE58350	FALSE	237	.
AT1TE82180	FALSE	235	.
AT1TE23160	FALSE	236	.
AT1TE59950	FALSE	236	.
AT1TE59230	FALSE	235	.
AT1TE56500	FALSE	238	.
AT1TE83905	FALSE	231	.
AT1TE42335	FALSE	237	.
AT1TE50930	FALSE	238	.
AT1TE46550	FALSE	238	.
AT1TE32020	FALSE	40	.
AT1TE30410	FALSE	240	.
AT1TE72025	FALSE	240	.
AT1TE58790	FALSE	238	.
AT1TE59990	FALSE	20	.
AT1TE95670	FALSE	240	.
AT1TE45600	FALSE	240	.
AT1TE37760	FALSE	132	.
AT1TE80315	FALSE	239	.
AT1TE44160	FALSE	139	.
AT1TE59400	FALSE	239	.
AT1TE81040	FALSE	237	.
AT1TE55235	FALSE	55	.
AT1TE57725	FALSE	158	.
AT1TE50580	FALSE	227	.
AT1TE44170	FALSE	31	.
AT1TE38045	FALSE	70	.
AT1TE28450	FALSE	286	.
AT1TE28395	FALSE	286	.
AT1TE56250	FALSE	206	.
AT1TE54765	FALSE	283	.
AT1TE46365	FALSE	284	.
AT1TE28500	FALSE	286	.
AT1TE02080	FALSE	144	.
AT1TE39970	FALSE	284	.
AT1TE49840	FALSE	283	.
AT1TE36480	FALSE	60	.
AT1TE44050	FALSE	285	.
AT1TE35720	FALSE	2684	.
AT1TE55160	FALSE	24	.
AT1TE51205	FALSE	283	.
AT1TE95260	FALSE	286	.
AT1TE94195	FALSE	31	.
AT1TE30900	FALSE	191	.
AT1TE54890	FALSE	173	.
AT1TE51075	FALSE	2683	.
AT1TE87545	FALSE	287	.
AT1TE72865	FALSE	287	.
AT1TE68810	FALSE	287	.
AT1TE49480	FALSE	2697	.
AT1TE99345	FALSE	286	.
AT1TE46655	FALSE	41	.
AT1TE58040	FALSE	165	.
AT1TE53655	FALSE	286	.
AT1TE43930	FALSE	287	.
AT1TE59415	FALSE	2692	.
AT1TE71305	FALSE	285	.
AT1TE34500	FALSE	285	.
AT1TE50645	FALSE	68	.
AT1TE33070	FALSE	287	.
AT1TE72495	FALSE	285	.
AT1TE55760	FALSE	283	.
AT1TE88220	FALSE	285	.
AT1TE02365	FALSE	283	.
AT1TE55655	FALSE	145	.
AT1TE49485	FALSE	281	.
AT1TE37890	FALSE	2669	.
AT1TE39590	FALSE	281	.
AT1TE84125	FALSE	281	.
AT1TE67805	FALSE	208	.
AT1TE08060	FALSE	115	.
AT1TE41200	FALSE	280	.
AT1TE40150	FALSE	113	.
AT1TE73065	FALSE	281	.
AT1TE39805	FALSE	280	.
AT1TE41965	FALSE	283	.
AT1TE49570	FALSE	2665	.
AT1TE58230	FALSE	282	.
AT1TE49935	FALSE	220	.
AT1TE53730	FALSE	282	.
AT1TE31045	FALSE	289	.
AT1TE50460	FALSE	196	.
AT1TE50005	FALSE	248	.
AT1TE92820	FALSE	284	.
AT1TE58310	FALSE	282	.
AT1TE82625	FALSE	284	.
AT1TE67180	FALSE	284	.
AT1TE49915	FALSE	283	.
AT1TE64225	FALSE	41	.
AT1TE41985	FALSE	282	.
AT1TE50170	FALSE	282	.
AT1TE50640	FALSE	282	.
AT1TE82045	FALSE	281	.
AT1TE64505	FALSE	283	.
AT1TE20085	FALSE	283	.
AT1TE46315	FALSE	281	.
AT1TE46205	FALSE	282	.
AT1TE53080	FALSE	284	.
AT1TE48045	FALSE	2683	.
AT1TE62890	FALSE	279	.
AT1TE59955	FALSE	287	.
AT1TE80805	FALSE	68	.
AT1TE70970	FALSE	294	.
AT1TE16500	FALSE	294	.
AT1TE37845	FALSE	20	.
AT1TE80055	FALSE	293	.
AT1TE91730	FALSE	293	.
AT1TE53740	FALSE	45	.
AT1TE68660	FALSE	293	.
AT1TE39860	FALSE	292	.
AT1TE75005	FALSE	294	.
AT1TE43905	FALSE	293	.
AT1TE40155	FALSE	293	.
AT1TE80400	FALSE	291	.
AT1TE56380	FALSE	293	.
AT1TE55315	FALSE	293	.
AT1TE26525	FALSE	137	.
AT1TE55740	FALSE	295	.
AT1TE30885	FALSE	180	.
AT1TE64055	FALSE	2715	.
AT1TE45420	FALSE	35	.
AT1TE81190	FALSE	297	.
AT1TE66655	FALSE	276	.
AT1TE61760	FALSE	297	.
AT1TE75070	FALSE	297	.
AT1TE53180	FALSE	296	.
AT1TE53185	FALSE	296	.
AT1TE11560	FALSE	94	.
AT1TE51645	FALSE	2717	.
AT1TE54320	FALSE	295	.
AT1TE51595	FALSE	297	.
AT1TE40670	FALSE	37	.
AT1TE64245	FALSE	91	.
AT1TE66760	FALSE	296	.
AT1TE40100	FALSE	39	.
AT1TE93400	FALSE	46	.
AT1TE73685	FALSE	290	.
AT1TE93910	FALSE	251	.
AT1TE81680	FALSE	290	.
AT1TE85165	FALSE	204	.
AT1TE67660	FALSE	288	.
AT1TE45485	FALSE	54	.
AT1TE44280	FALSE	242	.
AT1TE40935	FALSE	279	.
AT1TE51230	FALSE	288	.
AT1TE62180	FALSE	290	.
AT1TE96580	FALSE	288	.
AT1TE52420	FALSE	2707	.
AT1TE66690	FALSE	289	.
AT1TE93245	FALSE	288	.
AT1TE41260	FALSE	2703	.
AT1TE53820	FALSE	288	.
AT1TE41040	FALSE	288	.
AT1TE35410	FALSE	288	.
AT1TE44340	FALSE	68	.
